data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2013-12-01,201349,1.0,1,1,1,0.8143764,0.65648246,0,1,290070220134919589,2023-08-20,0,3.3757288,152327,24.8571428571429,92.5714285714286,1,0,0,80.7962277142857,67.1428571428571,26.9867512857143,29.1428571428571,0.0,,,,,6024
2013-11-24,201348,1.0,1,1,1,0.9571893,0.65648246,0,1,290070220134819589,2023-08-20,0,15.841883,152327,24.4285714285714,92.8571428571429,1,0,0,83.251872,69,26.2987992857143,28.5714285714286,1.0,,,,,6024
2013-11-17,201347,0.0,0,0,0,0.0,0.0,0,1,290070220134719589,2023-08-20,0,0.0,152327,23.2857142857143,90.2857142857143,0,0,0,76.614678,59.2857142857143,26.1597027142857,29.1428571428571,0.0,,,,,6024
2013-11-10,201346,0.0,0,0,0,0.0,0.0,0,1,290070220134619589,2023-08-20,0,0.0,152327,24.2857142857143,88.7142857142857,0,0,0,77.6628391428571,66.8571428571429,26.5848214285714,28.7142857142857,0.0,,,,,6024
2013-11-03,201345,0.0,0,0,0,0.0,0.0,0,1,290070220134519589,2023-08-20,0,0.0,152327,22.8571428571429,92.7142857142857,0,0,0,80.6842448571429,66.5714285714286,25.3039147142857,27.7142857142857,0.0,,,,,6024
2013-10-27,201344,0.0,0,0,0,0.0,0.0,0,1,290070220134419589,2023-08-20,0,0.0,152327,24,91.1428571428571,0,0,0,78.4440471428571,63.4285714285714,26.3887192857143,28.7142857142857,0.0,,,,,6024
2013-10-20,201343,2.0,2,2,2,0.7354533,1.3129649,0,1,290070220134319589,2023-08-20,0,1.8975521,152327,24.2857142857143,87.8571428571429,0,0,0,75.0134505714286,58.5714285714286,26.3682891428571,28.8571428571429,0.0,,,,,6024
2013-10-13,201342,2.0,2,2,2,0.82863295,1.3129649,0,1,290070220134219589,2023-08-20,0,2.8212552,152327,23.2857142857143,90.2857142857143,0,0,0,77.6363091428571,60.1428571428571,25.6276785714286,28,0.0,,,,,6024
2013-10-06,201341,1.0,1,1,1,0.4831611,0.65648246,0,1,290070220134119589,2023-08-20,0,0.95290387,152327,23.1428571428571,91.1428571428571,1,0,0,77.7106594285714,63.7142857142857,25.4234981428571,27.4285714285714,0.0,,,,,6024
2013-09-29,201340,0.0,0,0,0,0.0,0.0,0,1,290070220134019589,2023-08-20,0,0.0,152327,23.7142857142857,85,0,0,0,73.2712454285714,6E+1,26.100125,28.2857142857143,0.0,,,,,6024
2013-09-22,201339,1.0,1,1,1,0.32170004,0.65648246,0,1,290070220133919589,2023-08-20,0,0.6111677,152327,22.8571428571429,92.7142857142857,1,0,0,78.1461505714286,62.7142857142857,25.5211981428571,28.4285714285714,1.0,,,,,6024
2013-09-15,201338,2.0,2,2,2,0.67352027,1.3129649,0,1,290070220133819589,2023-08-20,0,1.5540484,152327,23.7142857142857,88.5714285714286,0,0,0,76.3109951428571,56.2857142857143,25.7013312857143,28.1428571428571,0.0,,,,,6024
2013-09-08,201337,2.0,2,2,2,0.75126797,1.3129649,0,1,290070220133719589,2023-08-20,0,2.0094404,152327,22.1428571428571,92.1428571428571,0,0,0,74.4992272857143,58.8571428571429,25.112556,27.8571428571429,1.0,,,,,6024
2013-09-01,201336,1.0,1,1,1,0.5948936,0.65648246,0,1,290070220133619589,2023-08-20,0,1.3345853,152327,23,88.8571428571429,0,0,0,76.9359905714286,61.8571428571429,25.1775761428571,27.4285714285714,1.0,,,,,6024
2013-08-25,201335,1.0,1,1,1,0.6824383,0.65648246,0,1,290070220133519589,2023-08-20,0,1.8141266,152327,22.7142857142857,91.7142857142857,1,0,0,79.4392754285714,65.1428571428571,24.9861204285714,27.2857142857143,0.0,,,,,6024
2013-08-18,201334,1.0,1,1,1,0.6529118,0.65648246,0,1,290070220133419589,2023-08-20,0,1.6259105,152327,21.8571428571429,93.2857142857143,0,0,0,77.9322165714286,60.5714285714286,24.4871468571429,27,0.0,,,,,6024
2013-08-11,201333,0.0,0,0,0,0.0,0.0,0,1,290070220133319589,2023-08-20,0,0.0,152327,22.4285714285714,91.1428571428571,0,0,0,76.5933162857143,59.7142857142857,25.0393802857143,27.8571428571429,0.0,,,,,6024
2013-08-04,201332,1.0,1,1,1,0.40477434,0.65648246,0,1,290070220133219589,2023-08-20,0,0.766395,152327,22,93.2857142857143,0,0,0,77.2971284285714,61,24.9614068571429,27.4285714285714,1.0,,,,,6024
2013-07-28,201331,0.0,0,0,0,0.0,0.0,0,1,290070220133119589,2023-08-20,0,0.0,152327,23.1428571428571,85.7142857142857,0,0,0,67.9300197142857,47.2857142857143,25.3746194285714,27.7142857142857,0.0,,,,,6024
2013-07-21,201330,3.0,3,3,3,0.9415601,1.9694473,0,1,290070220133019589,2023-08-20,0,5.305219,152327,22.4285714285714,87.7142857142857,0,0,0,73.9115181428571,58.1428571428571,25.0632028571429,27.4285714285714,2.0,,,,,6024
2013-07-14,201329,0.0,0,0,0,0.0,0.0,0,1,290070220132919589,2023-08-20,0,0.0,152327,23.1428571428571,83.5714285714286,0,0,0,71.7380471428571,53.4285714285714,25.3479262857143,27.7142857142857,0.0,,,,,6024
2013-07-07,201328,1.0,1,1,1,0.78460985,0.65648246,0,1,290070220132819589,2023-08-20,0,2.8575294,152327,23,85.2857142857143,0,0,0,69.38621,51.8571428571429,25.5289111428571,27.8571428571429,1.0,,,,,6024
2013-06-30,201327,0.0,0,0,0,0.0,0.0,0,1,290070220132719589,2023-08-20,0,0.0,152327,23.5714285714286,85.2857142857143,0,0,0,68.9040608571429,53.7142857142857,26.1756801428571,28.5714285714286,0.0,,,,,6024
2013-06-23,201326,0.0,0,0,0,0.0,0.0,0,1,290070220132619589,2023-08-20,0,0.0,152327,23.7142857142857,85,0,0,0,70.2117491428571,54,25.9425018571429,28,0.0,,,,,6024
2013-06-16,201325,1.0,1,1,1,0.8145292,0.65648246,0,1,290070220132519589,2023-08-20,0,3.3788157,152327,22.7142857142857,92.5714285714286,1,0,0,80.8358834285714,64.8571428571429,24.943745,27.4285714285714,1.0,,,,,6024
2013-06-09,201324,1.0,1,1,1,0.9632679,0.65648246,0,1,290070220132419589,2023-08-20,0,18.521618,152327,23.8571428571429,85.1428571428571,0,0,0,73.70277,59.8571428571429,26.0472695714286,28.2857142857143,1.0,,,,,6024
2013-06-02,201323,0.0,0,0,0,0.0,0.0,0,1,290070220132319589,2023-08-20,0,0.0,152327,23.4285714285714,91.8571428571429,0,0,0,77.2489128571429,62,26.161986,28.4285714285714,0.0,,,,,6024
2013-05-26,201322,0.0,0,0,0,0.0,0.0,0,1,290070220132219589,2023-08-20,0,0.0,152327,23.5714285714286,88,0,0,0,74.8116031428571,59.8571428571429,26.4557524285714,29,0.0,,,,,6024
2013-05-19,201321,0.0,0,0,0,0.0,0.0,0,1,290070220132119589,2023-08-20,0,0.0,152327,23.2857142857143,87.4285714285714,0,0,0,74.0146448571429,57.1428571428571,26.0956897142857,28.4285714285714,0.0,,,,,6024
2013-05-12,201320,0.0,0,0,0,0.0,0.0,0,1,290070220132019589,2023-08-20,0,0.0,152327,24.4285714285714,84.7142857142857,0,0,0,73.1921271428571,60.4285714285714,26.8317958571429,29,0.0,,,,,6024
2013-05-05,201319,0.0,0,0,0,0.0,0.0,0,1,290070220131919589,2023-08-20,0,0.0,152327,24.1428571428571,85.8571428571429,0,0,0,70.8825042857143,54.1428571428571,26.9238317142857,29,0.0,,,,,6024
2013-04-28,201318,0.0,0,0,0,0.0,0.0,0,1,290070220131819589,2023-08-20,0,0.0,152327,24.4285714285714,84.1428571428571,0,0,0,72.8516742857143,57.5714285714286,26.5961845714286,29,0.0,,,,,6024
2013-04-21,201317,0.0,0,0,0,0.0,0.0,0,1,290070220131719589,2023-08-20,0,0.0,152327,23.7142857142857,85.4285714285714,0,0,0,69.989918,52.5714285714286,26.5824651428571,29.1428571428571,0.0,,,,,6024
2013-04-14,201316,0.0,0,0,0,0.0,0.0,0,1,290070220131619589,2023-08-20,0,0.0,152327,24.8571428571429,87.7142857142857,0,0,0,74.8459735714286,52.8571428571429,27.5690707142857,30.2857142857143,0.0,,,,,6024
2013-04-07,201315,1.0,1,1,1,0.4060916,0.65648246,0,1,290070220131519589,2023-08-20,0,0.76915807,152327,26.5714285714286,77.7142857142857,0,0,0,66.4863094285714,49.5714285714286,28.746726,31.4285714285714,1.0,,,,,6024
2013-03-31,201314,0.0,0,0,0,0.0,0.0,0,1,290070220131419589,2023-08-20,0,0.0,152327,25.4285714285714,84.8571428571429,0,0,0,68.1010011428571,51.1428571428571,28.2805194285714,30.7142857142857,0.0,,,,,6024
2013-03-24,201313,1.0,1,1,1,0.20252421,0.65648246,0,1,290070220131319589,2023-08-20,0,0.4340591,152327,25.5714285714286,84.1428571428571,0,0,0,67.1829005714286,5E+1,28.567776,31.4285714285714,1.0,,,,,6024
2013-03-17,201312,3.0,3,3,3,0.71735066,1.9694473,0,1,290070220131219589,2023-08-20,0,1.6241021,152327,25.4285714285714,83,0,0,0,70.6946428571429,53.8571428571429,28.1340727142857,30.7142857142857,1.0,,,,,6024
2013-03-10,201311,2.0,2,2,2,0.7802778,1.3129649,0,1,290070220131119589,2023-08-20,0,2.2521968,152327,25.5714285714286,82,0,0,0,69.3040042857143,53.1428571428571,28.2684721428571,31.1428571428571,1.0,,,,,6024
2013-03-03,201310,3.0,3,3,3,0.9614583,1.9694473,0,1,290070220131019589,2023-08-20,0,7.3413157,152327,26,77.1428571428571,0,0,0,65.2098214285714,49.7142857142857,28.71875,31.2857142857143,2.0,,,,,6024
2013-02-24,201309,0.0,0,0,0,0.0,0.0,0,1,290070220130919589,2023-08-20,0,0.0,152327,24.8571428571429,83.5714285714286,0,0,0,68.5911581428571,45.2857142857143,28.2079492857143,31.8571428571429,0.0,,,,,6024
2013-02-17,201308,0.0,0,0,0,0.0,0.0,0,1,290070220130819589,2023-08-20,0,0.0,152327,25.1428571428571,81.7142857142857,0,0,0,67.0508087142857,51,28.06829,30.8571428571429,0.0,,,,,6024
2013-02-10,201307,1.0,1,1,1,0.4846481,0.65648246,0,1,290070220130719589,2023-08-20,0,0.95694655,152327,26.4285714285714,72.4285714285714,0,0,0,61.6061085714286,45.4285714285714,28.5325065714286,31,1.0,,,,,6024
2013-02-03,201306,0.0,0,0,0,0.0,0.0,0,1,290070220130619589,2023-08-20,0,0.0,152327,25.4285714285714,79.7142857142857,0,0,0,66.5692814285714,49.8571428571429,28.4538034285714,31,0.0,,,,,6024
2013-01-27,201305,1.0,1,1,1,0.3816156,0.65648246,0,1,290070220130519589,2023-08-20,0,0.7195239,152327,24.5714285714286,86.4285714285714,0,0,0,70.5084971428571,51.1428571428571,27.7164458571429,30.5714285714286,1.0,,,,,6024
2013-01-20,201304,2.0,2,2,2,0.7949256,1.3129649,0,1,290070220130419589,2023-08-20,0,2.398386,152327,25,87.4285714285714,0,0,0,75.2612734285714,57.5714285714286,27.5481607142857,30.1428571428571,1.0,,,,,6024
2013-01-13,201303,2.0,2,2,2,0.8820878,1.3129649,0,1,290070220130319589,2023-08-20,0,3.9453628,152327,25.4285714285714,82.2857142857143,0,0,0,71.5711465714286,52.7142857142857,27.714456,30.7142857142857,2.0,,,,,6024
2013-01-06,201302,0.0,0,0,0,0.0,0.0,0,1,290070220130219589,2023-08-20,0,0.0,152327,25.4285714285714,77.1428571428571,0,0,0,64.5250552857143,48,28.0021354285714,30.8571428571429,0.0,,,,,6024
2012-12-30,201301,1.0,1,1,1,0.9630882,0.65648246,0,1,290070220130119589,2023-08-20,0,18.42974,152327,25.5714285714286,77.7142857142857,0,0,0,66.0529227142857,49.5714285714286,27.8109207142857,30.2857142857143,1.0,,,,,6024
2012-12-23,201252,0.0,0,0,0,0.0,0.0,0,1,290070220125219589,2023-08-20,0,0.0,152327,25,81,0,0,0,66.84159,49.4285714285714,27.8065954285714,30.2857142857143,0.0,,,,,6024
2012-12-16,201251,0.0,0,0,0,0.0,0.0,0,1,290070220125119589,2023-08-20,0,0.0,152327,23.7142857142857,82.5714285714286,0,0,0,65.0240648571429,45.1428571428571,27.1689965714286,30.1428571428571,0.0,,,,,6024
2012-12-09,201250,0.0,0,0,0,0.0,0.0,0,1,290070220125019589,2023-08-20,0,0.0,152327,24.5714285714286,83,0,0,0,70.3001157142857,52.2857142857143,27.3100517142857,30.4285714285714,0.0,,,,,6024
2012-12-02,201249,0.0,0,0,0,0.0,0.0,0,1,290070220124919589,2023-08-20,0,0.0,152327,24.7142857142857,80.2857142857143,0,0,0,67.7559734285714,50.8571428571429,26.9860221428571,29.7142857142857,0.0,,,,,6024
2012-11-25,201248,0.0,0,0,0,0.0,0.0,0,1,290070220124819589,2023-08-20,0,0.0,152327,24.7142857142857,85.1428571428571,0,0,0,71.9776785714286,52.4285714285714,26.8482142857143,29.7142857142857,0.0,,,,,6024
2012-11-18,201247,2.0,2,2,2,0.7221849,1.3129649,0,1,290070220124719589,2023-08-20,0,1.8125502,152327,24.8571428571429,84.8571428571429,0,0,0,73.2092645714286,56.2857142857143,26.755866,29.4285714285714,1.0,,,,,6024
2012-11-11,201246,1.0,1,1,1,0.42405704,0.65648246,0,1,290070220124619589,2023-08-20,0,0.80797,152327,23.8571428571429,87.1428571428571,0,0,0,75.0136808571429,57.5714285714286,26.2288307142857,29,0.0,,,,,6024
2012-11-04,201245,1.0,1,1,1,0.3781141,0.65648246,0,1,290070220124519589,2023-08-20,0,0.7127043,152327,23,88.7142857142857,0,0,0,75.0591368571429,57.1428571428571,25.8660798571429,29,1.0,,,,,6024
2012-10-28,201244,1.0,1,1,1,0.394723,0.65648246,0,1,290070220124419589,2023-08-20,0,0.7456635,152327,23.1428571428571,83.1428571428571,0,0,0,71.4802628571429,55.1428571428571,26.222899,28.8571428571429,0.0,,,,,6024
2012-10-21,201243,2.0,2,2,2,0.6228075,1.3129649,0,1,290070220124319589,2023-08-20,0,1.347885,152327,24.2857142857143,77.7142857142857,0,0,0,68.1576171428571,57.1428571428571,26.1715078571429,28.2857142857143,0.0,,,,,6024
2012-10-14,201242,1.0,1,1,1,0.3286591,0.65648246,0,1,290070220124219589,2023-08-20,0,0.6229225,152327,23.8571428571429,77,0,0,0,67.0688621428571,52.2857142857143,25.8918308571429,28.1428571428571,1.0,,,,,6024
2012-10-07,201241,1.0,1,1,1,0.39990428,0.65648246,0,1,290070220124119589,2023-08-20,0,0.75627327,152327,22.8571428571429,83.8571428571429,0,0,0,71.9944777142857,49.7142857142857,24.8508014285714,27,1.0,,,,,6024
2012-09-30,201240,3.0,3,3,3,0.8298851,1.9694473,0,1,290070220124019589,2023-08-20,0,2.3878555,152327,22.8571428571429,78.8571428571429,0,0,0,66.5198737142857,50.7142857142857,24.9307317142857,26.7142857142857,3.0,,,,,6024
2012-09-23,201239,0.0,0,0,0,0.0,0.0,0,1,290070220123919589,2023-08-20,0,0.0,152327,22.4285714285714,84,0,0,0,69.3490362857143,46.2857142857143,24.979403,27.4285714285714,0.0,,,,,6024
2012-09-16,201238,2.0,2,2,2,0.7570583,1.3129649,0,1,290070220123819589,2023-08-20,0,2.0536816,152327,22.7142857142857,80.2857142857143,0,0,0,67.2678571428571,48.2857142857143,25.4375,28.4285714285714,0.0,,,,,6024
2012-09-09,201237,1.0,1,1,1,0.3851086,0.65648246,0,1,290070220123719589,2023-08-20,0,0.7263943,152327,22.2857142857143,85.1428571428571,0,0,0,71.6324397142857,55.7142857142857,25.1753248571429,27.8571428571429,1.0,,,,,6024
2012-09-02,201236,1.0,1,1,1,0.21744785,0.65648246,0,1,290070220123619589,2023-08-20,0,0.45428553,152327,22.4285714285714,77.1428571428571,0,0,0,63.5216445714286,46.2857142857143,24.9014037142857,27.1428571428571,1.0,,,,,6024
2012-08-26,201235,0.0,0,0,0,0.0,0.0,0,1,290070220123519589,2023-08-20,0,0.0,152327,21.8571428571429,81,0,0,0,66.7543291428571,49.5714285714286,24.5656114285714,27,0.0,,,,,6024
2012-08-19,201234,4.0,4,4,4,0.82100123,2.6259298,0,1,290070220123419589,2023-08-20,0,2.0601478,152327,22.5714285714286,79.8571428571429,0,0,0,66.0724242857143,46.1428571428571,24.9765271428571,27.2857142857143,3.0,,,,,6024
2012-08-12,201233,2.0,2,2,2,0.46985954,1.3129649,0,1,290070220123319589,2023-08-20,0,0.9350292,152327,22.4285714285714,85.2857142857143,0,0,0,69.31929,44.5714285714286,25.2361,27.5714285714286,1.0,,,,,6024
2012-08-05,201232,1.0,1,1,1,0.2380609,0.65648246,0,1,290070220123219589,2023-08-20,0,0.48295242,152327,22.8571428571429,81.5714285714286,0,0,0,65.2640462857143,48.4285714285714,25.6384021428571,27.8571428571429,0.0,,,,,6024
2012-07-29,201231,3.0,3,3,3,0.7744889,1.9694473,0,1,290070220123119589,2023-08-20,0,1.9327552,152327,23.5714285714286,81.2857142857143,0,0,0,64.0884847142857,45.1428571428571,25.9324427142857,28.1428571428571,2.0,,,,,6024
2012-07-22,201230,2.0,2,2,2,0.72586256,1.3129649,0,1,290070220123019589,2023-08-20,0,1.8353722,152327,22.4285714285714,79.2857142857143,0,0,0,62.0779762857143,43.7142857142857,25.8401785714286,28.2857142857143,2.0,,,,,6024
2012-07-15,201229,2.0,2,2,2,0.7269342,1.3129649,0,1,290070220122919589,2023-08-20,0,1.8421259,152327,23.2857142857143,82.1428571428571,0,0,0,65.9655148571429,51.7142857142857,26.1489137142857,28.1428571428571,0.0,,,,,6024
2012-07-08,201228,0.0,0,0,0,0.0,0.0,0,1,290070220122819589,2023-08-20,0,0.0,152327,22.8571428571429,87.1428571428571,0,0,0,75.9016278571429,59.4285714285714,25.1890757142857,27.5714285714286,0.0,,,,,6024
2012-07-01,201227,2.0,2,2,2,0.43030852,1.3129649,0,1,290070220122719589,2023-08-20,0,0.85785913,152327,23.1428571428571,84.2857142857143,0,0,0,67.5974652857143,51,25.8196,28,1.0,,,,,6024
2012-06-24,201226,0.0,0,0,0,0.0,0.0,0,1,290070220122619589,2023-08-20,0,0.0,152327,23.5714285714286,84.5714285714286,0,0,0,67.5024791428571,50.8571428571429,26.127117,28.4285714285714,0.0,,,,,6024
2012-06-17,201225,3.0,3,3,3,0.7093761,1.9694473,0,1,290070220122519589,2023-08-20,0,1.5889684,152327,22.8571428571429,89.5714285714286,0,0,0,74.4183642857143,56.4285714285714,25.9808297142857,28.7142857142857,3.0,,,,,6024
2012-06-10,201224,4.0,4,4,4,0.8858621,2.6259298,0,1,290070220122419589,2023-08-20,0,2.7355485,152327,23.8571428571429,83.2857142857143,0,0,0,69.3864941428571,54.1428571428571,26.2722784285714,28.7142857142857,1.0,,,,,6024
2012-06-03,201223,1.0,1,1,1,0.29850036,0.65648246,0,1,290070220122319589,2023-08-20,0,0.5733302,152327,23.5714285714286,85.7142857142857,0,0,0,69.7081398571429,53.1428571428571,26.7043817142857,29,1.0,,,,,6024
2012-05-27,201222,1.0,1,1,1,0.23068734,0.65648246,0,1,290070220122219589,2023-08-20,0,0.47259218,152327,23.8571428571429,87.2857142857143,0,0,0,74.5920885714286,58.7142857142857,26.6267854285714,29,1.0,,,,,6024
2012-05-20,201221,2.0,2,2,2,0.49125108,1.3129649,0,1,290070220122119589,2023-08-20,0,0.9805246,152327,23.8571428571429,91.1428571428571,0,0,0,77.251397,61.8571428571429,25.8709117142857,28.2857142857143,0.0,,,,,6024
2012-05-13,201220,2.0,2,2,2,0.65818167,1.3129649,0,1,290070220122019589,2023-08-20,0,1.4861176,152327,24,86.5714285714286,0,0,0,72.9520994285714,57.8571428571429,26.5822277142857,28.5714285714286,2.0,,,,,6024
2012-05-06,201219,3.0,3,3,3,0.8817316,1.9694473,0,1,290070220121919589,2023-08-20,0,3.1254148,152327,24.1428571428571,86.5714285714286,0,0,0,71.8566977142857,53.7142857142857,26.6467644285714,28.8571428571429,2.0,,,,,6024
2012-04-29,201218,1.0,1,1,1,0.4008653,0.65648246,0,1,290070220121819589,2023-08-20,0,0.758259,152327,24.2857142857143,82.8571428571429,0,0,0,65.079658,48.5714285714286,27.3579227142857,29.8571428571429,0.0,,,,,6024
2012-04-22,201217,0.0,0,0,0,0.0,0.0,0,1,290070220121719589,2023-08-20,0,0.0,152327,23.8571428571429,82.2857142857143,0,0,0,65.8886805714286,48.1428571428571,27.4007775714286,30.1428571428571,0.0,,,,,6024
2012-04-15,201216,2.0,2,2,2,0.3991007,1.3129649,0,1,290070220121619589,2023-08-20,0,0.8023153,152327,25.1428571428571,82.7142857142857,0,0,0,68.9470051428571,46.5714285714286,27.6093028571429,3E+1,2.0,,,,,6024
2012-04-08,201215,1.0,1,1,1,0.22089364,0.65648246,0,1,290070220121519589,2023-08-20,0,0.45901537,152327,25,82.8571428571429,0,0,0,65.508434,47.8571428571429,27.8142038571429,29.8571428571429,0.0,,,,,6024
2012-04-01,201214,4.0,4,4,4,0.8561264,2.6259298,0,1,290070220121419589,2023-08-20,0,2.3655975,152327,25.7142857142857,79.4285714285714,0,0,0,64.3819128571429,49.7142857142857,28.080789,30.8571428571429,1.0,,,,,6024
2012-03-25,201213,2.0,2,2,2,0.5848851,1.3129649,0,1,290070220121319589,2023-08-20,0,1.2223366,152327,25.2857142857143,78.5714285714286,0,0,0,65.1935477142857,48.8571428571429,27.8620392857143,3E+1,1.0,,,,,6024
2012-03-18,201212,1.0,1,1,1,0.3816152,0.65648246,0,1,290070220121219589,2023-08-20,0,0.71952313,152327,23.4285714285714,85.1428571428571,0,0,0,68.4575171428571,51.7142857142857,27.0364344285714,3E+1,1.0,,,,,6024
2012-03-11,201211,2.0,2,2,2,0.794889,1.3129649,0,1,290070220121119589,2023-08-20,0,2.397997,152327,25.5714285714286,84.4285714285714,0,0,0,69.7029891428571,53.7142857142857,28.2892005714286,31,2.0,,,,,6024
2012-03-04,201210,2.0,2,2,2,0.88090134,1.3129649,0,1,290070220121019589,2023-08-20,0,3.9101229,152327,25.8571428571429,87.4285714285714,0,0,0,71.8817728571429,53.4285714285714,28.5475028571429,31.2857142857143,2.0,,,,,6024
2012-02-26,201209,0.0,0,0,0,0.0,0.0,0,1,290070220120919589,2023-08-20,0,0.0,152327,25.5714285714286,87.5714285714286,0,0,0,70.76208,54,28.5945377142857,31.2857142857143,0.0,,,,,6024
2012-02-19,201208,1.0,1,1,1,0.77973175,0.65648246,0,1,290070220120819589,2023-08-20,0,2.7859018,152327,25,86.5714285714286,0,0,0,72.159244,55.2857142857143,27.6467057142857,30.1428571428571,0.0,,,,,6024
2012-02-12,201207,0.0,0,0,0,0.0,0.0,0,1,290070220120719589,2023-08-20,0,0.0,152327,25.2857142857143,86.8571428571429,0,0,0,72.128128,55,28.0608112857143,30.7142857142857,0.0,,,,,6024
2012-02-05,201206,0.0,0,0,0,0.0,0.0,0,1,290070220120619589,2023-08-20,0,0.0,152327,25.8571428571429,81.4285714285714,0,0,0,70.3258928571429,55.1428571428571,28.2455357142857,30.7142857142857,0.0,,,,,6024
2012-01-29,201205,1.0,1,1,1,0.39484224,0.65648246,0,1,290070220120519589,2023-08-20,0,0.7459058,152327,24.7142857142857,88.2857142857143,0,0,0,75.5784074285714,57.7142857142857,27.0288272857143,29.5714285714286,1.0,,,,,6024
2012-01-22,201204,1.0,1,1,1,0.49851367,0.65648246,0,1,290070220120419589,2023-08-20,0,0.9957233,152327,25.7142857142857,82.2857142857143,0,0,0,68.617048,52.4285714285714,28.0945477142857,30.5714285714286,1.0,,,,,6024
2012-01-15,201203,2.0,2,2,2,0.81533563,1.3129649,0,1,290070220120319589,2023-08-20,0,2.6373806,152327,25.5714285714286,82.8571428571429,0,0,0,69.0152465714286,52.7142857142857,27.7842742857143,30.1428571428571,2.0,,,,,6024
2012-01-08,201202,1.0,1,1,1,0.42547968,0.65648246,0,1,290070220120219589,2023-08-20,0,0.81113666,152327,27.8571428571429,86.8571428571429,0,0,0,75.6017008571429,58.4285714285714,29.7701611428571,32.1428571428571,0.0,,,,,6024
2012-01-01,201201,0.0,0,0,0,0.0,0.0,0,1,290070220120119589,2023-08-20,0,0.0,152327,27.1428571428571,86.1428571428571,0,0,0,75.8504391428571,56.7142857142857,29.1532257142857,31.7142857142857,0.0,,,,,6024
2011-12-25,201152,1.0,1,1,1,0.4403092,0.65648246,0,1,290070220115219589,2023-08-20,0,0.84501487,152327,26.5,87.75,0,0,0,75.825512,59.5,28.68677775,30.75,0.0,,,,,6024
2011-12-18,201151,3.0,3,3,3,0.9549292,1.9694473,0,1,290070220115119589,2023-08-20,0,6.4883184,152327,25.5714285714286,87.4285714285714,0,0,0,74.4182948571429,59.4285714285714,27.6196627142857,29.8571428571429,2.0,,,,,6024
2011-12-11,201150,1.0,1,1,1,0.7844643,0.65648246,0,1,290070220115019589,2023-08-20,0,2.8553455,152327,25.1428571428571,89,0,0,0,77.4944671428571,55.4285714285714,27.0845448571429,28.8571428571429,1.0,,,,,6024
2011-12-04,201149,0.0,0,0,0,0.0,0.0,0,1,290070220114919589,2023-08-20,0,0.0,152327,25.5714285714286,82.4285714285714,0,0,0,70.7993865714286,51.7142857142857,27.1539458571429,29.1428571428571,0.0,,,,,6024
2011-11-27,201148,0.0,0,0,0,0.0,0.0,0,1,290070220114819589,2023-08-20,0,0.0,152327,25.1428571428571,82,0,0,0,70.6756914285714,55,27.24856,29.7142857142857,0.0,,,,,6024
2011-11-20,201147,1.0,1,1,1,0.58229786,0.65648246,0,1,290070220114719589,2023-08-20,0,1.2817706,152327,26.7142857142857,87.5714285714286,0,0,0,73.1909565714286,56.1428571428571,29.5789172857143,31.7142857142857,1.0,,,,,6024
2011-11-13,201146,1.0,1,1,1,0.5506703,0.65648246,0,1,290070220114619589,2023-08-20,0,1.161792,152327,26,89,0,0,0,75.3290614285714,59.5714285714286,28.5961982857143,30.8571428571429,0.0,,,,,6024
2011-11-06,201145,0.0,0,0,0,0.0,0.0,0,1,290070220114519589,2023-08-20,0,0.0,152327,24,88.2857142857143,0,0,0,76.1937174285714,63,25.4924977142857,26.7142857142857,0.0,,,,,6024
2011-10-30,201144,2.0,2,2,2,0.8598155,1.3129649,0,1,290070220114419589,2023-08-20,0,3.378807,152327,23,86.2857142857143,0,0,0,73.1060428571429,58.4285714285714,25.4717922857143,27.5714285714286,1.0,,,,,6024
2011-10-23,201143,0.0,0,0,0,0.0,0.0,0,1,290070220114319589,2023-08-20,0,0.0,152327,21.4285714285714,89.4285714285714,0,0,0,77.0972978571429,60.5714285714286,23.6014538571429,26,0.0,,,,,6024
2011-10-16,201142,0.0,0,0,0,0.0,0.0,0,1,290070220114219589,2023-08-20,0,0.0,152327,23,87.7142857142857,0,0,0,79.3792137142857,66.5714285714286,24.7300664285714,27,0.0,,,,,6024
2011-10-09,201141,2.0,2,2,2,0.9651988,1.3129649,0,1,290070220114119589,2023-08-20,0,12.0188875,152327,23.5714285714286,81.5714285714286,0,0,0,70.457076,55.7142857142857,25.8498508571429,28.1428571428571,2.0,,,,,6024
2011-10-02,201140,0.0,0,0,0,0.0,0.0,0,1,290070220114019589,2023-08-20,0,0.0,152327,23.5714285714286,81.1428571428571,0,0,0,68.5499325714286,52.5714285714286,25.9938841428571,28.4285714285714,0.0,,,,,6024
2011-09-25,201139,0.0,0,0,0,0.0,0.0,0,1,290070220113919589,2023-08-20,0,0.0,152327,22.8571428571429,82.4285714285714,0,0,0,71.3115702857143,55.4285714285714,25.1079371428571,27.4285714285714,0.0,,,,,6024
